Girls & Panzer;7.53;702;253,421;TV;12;Sentai Filmworks;Actas;Action,Sports;;PG-13 - Teens 13 or older;
Ookami-san to Shichinin no Nakama-tachi;7.20;703;251,684;TV;12;Funimation;J.C.Staff;Comedy,Romance;;PG-13 - Teens 13 or older;
Yesterday wo Utatte;6.93;704;252,641;TV;12;None found;Doga Kobo;Drama,Romance,Slice of Life;Seinen;PG-13 - Teens 13 or older;
Itazura na Kiss;7.47;705;251,113;TV;25;Discotek Media;TMS Entertainment;Comedy,Romance;Shoujo;PG-13 - Teens 13 or older;
Gokushufudou;7.09;706;257,167;ONA;5;None found;J.C.Staff;Comedy,Romance,Slice of Life;;PG-13 - Teens 13 or older;
Juuni Taisen;6.54;707;251,411;TV;12;Funimation;Graphinica;;;R - 17+ (violence & profanity);
Yagate Kimi ni Naru;7.92;708;252,660;TV;13;Sentai Filmworks;TROYCA;Drama,Girls Love,Romance;;PG-13 - Teens 13 or older;
Kaze Tachinu;8.10;709;250,791;Movie;1;Walt Disney Studios;Studio Ghibli;Drama,Romance;;PG-13 - Teens 13 or older;
Shouwa Genroku Rakugo Shinjuu;8.59;710;250,484;TV;13;None found;Studio Deen;;Josei;PG-13 - Teens 13 or older;
Just Because!;7.26;711;250,422;TV;12;Sentai Filmworks;Pine Jam;Drama,Romance,Slice of Life;;PG-13 - Teens 13 or older;
Baki;7.22;712;256,125;ONA;26;Sentai Filmworks;TMS Entertainment;;Shounen;R - 17+ (violence & profanity);
Kono Bijutsubu ni wa Mondai ga Aru!;7.21;713;250,257;TV;12;Maiden Japan;feel.;Comedy,Romance;Seinen;PG-13 - Teens 13 or older;
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!;7.10;714;247,766;Movie;1;VIZ Media;Studio Pierrot;Adventure,Comedy,Drama,Supernatural;Shounen;PG-13 - Teens 13 or older;
Naruto: Shippuuden Movie 1;7.29;715;247,668;Movie;1;VIZ Media;Studio Pierrot;Action,Adventure,Comedy,Fantasy;Shounen;PG-13 - Teens 13 or older;
Grancrest Senki;7.23;716;249,168;TV;24;Aniplex of America;A-1 Pictures;Action,Drama,Fantasy,Romance;;R - 17+ (violence & profanity);
Angel Beats! Specials;7.58;717;247,215;Special;2;Sentai Filmworks;P.A. Works;Action,Comedy,Supernatural;;PG-13 - Teens 13 or older;
Kanon (2006);7.98;718;246,611;TV;24;ADV Films,Funimation;Kyoto Animation;Drama,Romance,Slice of Life,Supernatural;;PG-13 - Teens 13 or older;
Okusama ga Seitokaichou!;6.61;719;248,645;TV;12;Media Blasters;Seven;Comedy,Romance,Ecchi;Shounen;R+ - Mild Nudity;
Black Cat (TV);7.35;720;246,375;TV;23;Funimation;Gonzo;Adventure,Comedy,Sci-Fi;Shounen;PG-13 - Teens 13 or older;
Deca-Dence;7.42;721;248,002;TV;12;Funimation;Nut;Action,Adventure,Sci-Fi;;PG-13 - Teens 13 or older;
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen;8.72;722;245,937;OVA;4;ADV Films,Aniplex of America;Studio Deen;Action,Drama,Romance;Shounen;R - 17+ (violence & profanity);
Jujutsu Kaisen 0 Movie;N/A;723;244,599;Movie;1;None found;MAPPA;Action,Supernatural;Shounen;None;
Sakasama no Patema;8.01;724;245,458;Movie;1;NYAV Post,GKIDS;Studio Rikka,       Purple Cow Studio Japan;Adventure,Sci-Fi;;PG-13 - Teens 13 or older;
Maken-Ki!;6.36;725;245,567;TV;12;Funimation;AIC Spirits;Action,Ecchi;;R+ - Mild Nudity;
Gintama.;8.98;726;246,128;TV;12;None found;Bandai Namco Pictures;Action,Comedy,Sci-Fi;Shounen;PG-13 - Teens 13 or older;
Taboo Tattoo;5.76;727;245,173;TV;12;Funimation,Crunchyroll;J.C.Staff;Action,Mystery,Supernatural;Seinen;R - 17+ (violence & profanity);
Mangaka-san to Assistant-san to The Animation;7.14;728;243,721;TV;12;Sentai Filmworks;Zexcs;Comedy,Slice of Life,Ecchi;Seinen;PG-13 - Teens 13 or older;
SSSS.Gridman;7.15;729;244,917;TV;12;Funimation;Trigger;Action,Sci-Fi;;PG-13 - Teens 13 or older;
Nazo no Kanojo X;7.24;730;244,082;TV;13;Sentai Filmworks;Hoods Entertainment;;Seinen;R - 17+ (violence & profanity);
High School DxD OVA;7.29;731;243,428;OVA;2;None found;TNK;Comedy,Romance,Ecchi;;R+ - Mild Nudity;
Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita;7.02;732;246,685;TV;12;None found;Revoroot;Comedy,Fantasy,Slice of Life;;PG-13 - Teens 13 or older;
Jaku-Chara Tomozaki-kun;7.18;733;245,366;TV;12;Funimation;Project No.9;Drama,Romance;;PG-13 - Teens 13 or older;
Evangelion: 3.0+1.0 Thrice Upon a Time;8.69;734;244,455;Movie;1;None found;Khara;Action,Drama,Sci-Fi;;PG-13 - Teens 13 or older;
Gakuen Babysitters;7.89;735;245,132;TV;12;None found;Brain's Base;Comedy,Slice of Life;Shoujo;PG-13 - Teens 13 or older;
Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?;6.56;736;243,637;TV;12;Funimation;Seven,       GEEK TOYS;Comedy,Romance,Ecchi;;PG-13 - Teens 13 or older;
Akuma no Riddle;6.62;737;240,944;TV;12;Funimation;Diomedéa;Action,Girls Love;;R - 17+ (violence & profanity);
Nurarihyon no Mago;7.63;738;240,737;TV;24;VIZ Media;Studio Deen;Action,Supernatural;Shounen;PG-13 - Teens 13 or older;
Love Hina;7.12;739;240,390;TV;24;Funimation,Bandai Entertainment;Xebec;Comedy,Romance,Slice of Life,Ecchi;Shounen;PG-13 - Teens 13 or older;
Nanatsu no Taizai Movie 1: Tenkuu no Torawarebito;7.16;740;242,741;Movie;1;None found;A-1 Pictures;Action,Adventure,Fantasy,Supernatural;Shounen;PG-13 - Teens 13 or older;
Full Metal Panic! The Second Raid;7.94;741;239,661;TV;13;ADV Films,Funimation,Kadokawa Pictures USA;Kyoto Animation;;;R - 17+ (violence & profanity);
Mahoutsukai no Yome: Hoshi Matsu Hito;8.12;742;240,468;OVA;3;Crunchyroll;Wit Studio;Fantasy,Slice of Life;Shounen;PG-13 - Teens 13 or older;
Kanata no Astra;8.12;743;241,129;TV;12;Funimation;Lerche;Adventure,Mystery,Sci-Fi;Shounen;PG-13 - Teens 13 or older;
Bleach Movie 1: Memories of Nobody;7.44;744;239,259;Movie;1;VIZ Media;Studio Pierrot;Action,Adventure,Comedy,Supernatural;Shounen;PG-13 - Teens 13 or older;
InuYasha: Kanketsu-hen;8.21;745;239,539;TV;26;VIZ Media;Sunrise;Action,Adventure,Comedy,Fantasy,Romance,Supernatural;Shounen;PG-13 - Teens 13 or older;
Isekai Cheat Magician;5.41;746;241,313;TV;12;None found;Encourage Films;Action,Adventure,Fantasy;;PG-13 - Teens 13 or older;
Nyan Koi!;7.16;747;238,991;TV;12;Sentai Filmworks;AIC;Comedy,Romance;;PG-13 - Teens 13 or older;
Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen;7.81;748;238,835;Special;1;Sentai Filmworks;Kyoto Animation;Drama,Romance;;PG-13 - Teens 13 or older;
Skip Beat!;8.10;749;238,310;TV;25;Pied Piper;Hal Film Maker;Comedy,Drama,Romance;Shoujo;PG-13 - Teens 13 or older;
Persona 4 the Animation;7.51;750;238,075;TV;25;Sentai Filmworks;AIC ASTA;Action,Adventure,Mystery,Sci-Fi,Supernatural;;PG-13 - Teens 13 or older;
Black Lagoon: Roberta's Blood Trail;8.03;751;238,125;OVA;5;Funimation;Madhouse;;Seinen;R+ - Mild Nudity;
Fate/kaleid liner Prisma☆Illya;7.07;752;238,060;TV;10;Sentai Filmworks;SILVER LINK.;Action,Comedy,Fantasy;;PG-13 - Teens 13 or older;
Kaze ga Tsuyoku Fuiteiru;8.42;753;239,433;TV;23;Sentai Filmworks;Production I.G;Comedy,Drama,Sports;;PG-13 - Teens 13 or older;
Ao no Exorcist Movie;7.60;754;237,833;Movie;1;Aniplex of America;A-1 Pictures;Action,Fantasy,Supernatural;Shounen;PG-13 - Teens 13 or older;
Working'!!;7.85;755;237,290;TV;13;NIS America,Inc.;A-1 Pictures;Comedy,Romance,Slice of Life;Seinen;PG-13 - Teens 13 or older;
Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow;7.56;756;238,624;Movie;1;None found;White Fox;Drama,Fantasy;;PG-13 - Teens 13 or older;
Masou Gakuen HxH;6.15;757;238,275;TV;12;Funimation,Crunchyroll;Production IMS;Action,Comedy,Fantasy,Romance,Sci-Fi,Ecchi;;R+ - Mild Nudity;
Hetalia Axis Powers;7.32;758;236,749;ONA;52;Funimation;Studio Deen;;;PG-13 - Teens 13 or older;
Koi wa Ameagari no You ni;7.51;759;238,227;TV;12;Sentai Filmworks;Wit Studio;Drama,Romance,Slice of Life;Seinen;PG-13 - Teens 13 or older;
Slam Dunk;8.53;760;235,824;TV;101;Flatiron Film Company,Geneon Entertainment USA;Toei Animation;Comedy,Drama,Sports;Shounen;PG-13 - Teens 13 or older;
Karakai Jouzu no Takagi-san 2;8.10;761;237,719;TV;12;None found;Shin-Ei Animation;Comedy,Romance,Slice of Life;Shounen;PG-13 - Teens 13 or older;
Violet Evergarden: Kitto "Ai" wo Shiru Hi ga Kuru no Darou;8.31;762;239,132;Special;1;None found;Kyoto Animation;Drama,Fantasy,Slice of Life;;PG-13 - Teens 13 or older;
Hachimitsu to Clover;8.03;763;234,500;TV;24;VIZ Media,Discotek Media;J.C.Staff;Comedy,Drama,Romance,Slice of Life;Josei;PG-13 - Teens 13 or older;
Shingeki no Kyojin: Lost Girls;7.79;764;236,316;OVA;3;None found;Wit Studio;Action,Drama,Fantasy,Horror,Supernatural;;R - 17+ (violence & profanity);
Darker than Black: Kuro no Keiyakusha Gaiden;7.94;765;234,139;Special;4;Funimation;Bones;Action,Mystery,Sci-Fi;;R - 17+ (violence & profanity);
Haibane Renmei;7.98;766;233,556;TV;13;Funimation,Geneon Entertainment USA;Radix;Drama,Fantasy,Mystery,Slice of Life;;PG-13 - Teens 13 or older;
Psycho-Pass Movie;7.72;767;233,839;Movie;1;Funimation;Production I.G;Action,Sci-Fi;;R - 17+ (violence & profanity);
Kokoro Connect: Michi Random;7.97;768;233,280;Special;4;Sentai Filmworks;SILVER LINK.;Comedy,Drama,Romance,Slice of Life,Supernatural;;PG-13 - Teens 13 or older;
ef: A Tale of Memories.;7.92;769;232,733;TV;12;Sentai Filmworks;Shaft;Drama,Mystery,Romance;;PG-13 - Teens 13 or older;
Ore ga Ojousama Gakkou ni "Shomin Sample" Toshite Gets♥Sareta Ken;6.75;770;233,437;TV;12;Funimation;SILVER LINK.;Comedy,Romance,Ecchi;;PG-13 - Teens 13 or older;
Yuragi-sou no Yuuna-san;7.03;771;233,813;TV;12;Aniplex of America;Xebec;Comedy,Romance,Supernatural,Ecchi;Shounen;R+ - Mild Nudity;
Handa-kun;7.38;772;234,487;TV;12;Funimation;Diomedéa;Comedy,Slice of Life;Shounen;PG-13 - Teens 13 or older;
Flying Witch;7.52;773;232,011;TV;12;Sentai Filmworks;J.C.Staff;Comedy,Slice of Life,Supernatural;Shounen;PG-13 - Teens 13 or older;
Sakura Trick;6.99;774;231,480;TV;12;Sentai Filmworks;Studio Deen;Comedy,Girls Love,Romance,Slice of Life;Seinen;PG-13 - Teens 13 or older;
Servamp;6.91;775;233,317;TV;12;Funimation;Brain's Base,       Platinum Vision;Action,Comedy,Drama,Supernatural;Josei;R - 17+ (violence & profanity);
Somali to Mori no Kamisama;7.82;776;232,085;TV;12;None found;Satelight,       HORNETS;Adventure,Drama,Fantasy,Slice of Life;;PG-13 - Teens 13 or older;
Tada-kun wa Koi wo Shinai;7.56;777;231,767;TV;13;Sentai Filmworks;Doga Kobo;Comedy,Romance,Slice of Life;;PG-13 - Teens 13 or older;
Happy Sugar Life;6.85;778;231,587;TV;12;None found;Ezόla;Drama,Girls Love,Horror;Shounen;R - 17+ (violence & profanity);
Platinum End;7.42;779;228,959;TV;24;None found;Signal.MD;Drama,Supernatural;Shounen;R - 17+ (violence & profanity);
Kanojo mo Kanojo;6.68;780;228,548;TV;12;None found;Tezuka Productions;Comedy,Romance;Shounen;PG-13 - Teens 13 or older;
Omoide no Marnie;8.07;781;229,650;Movie;1;GKIDS;Studio Ghibli;Drama,Mystery;;G - All Ages;
Munou na Nana;7.23;782;230,657;TV;13;Funimation,Muse Communication;Bridge;Supernatural,Suspense;Shounen;R - 17+ (violence & profanity);
Tokyo Godfathers;8.28;783;228,135;Movie;1;Sony Pictures Entertainment,GKIDS;Madhouse;Comedy,Drama;;PG-13 - Teens 13 or older;
K: Missing Kings;7.67;784;227,750;Movie;1;VIZ Media;GoHands;Action,Supernatural;;PG-13 - Teens 13 or older;
Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA;7.59;785;227,906;OVA;1;None found;Brain's Base;Comedy,Romance;;PG-13 - Teens 13 or older;
Rikei ga Koi ni Ochita no de Shoumei shitemita.;7.35;786;230,355;TV;12;None found;Zero-G;Comedy,Romance;;PG-13 - Teens 13 or older;
Hajime no Ippo: New Challenger;8.66;787;226,743;TV;26;None found;Madhouse;Comedy,Drama,Sports;Shounen;PG-13 - Teens 13 or older;
Bokutachi wa Benkyou ga Dekinai!;7.35;788;228,807;TV;13;Aniplex of America;Silver,       Arvo Animation;Comedy,Romance;Shounen;PG-13 - Teens 13 or older;
Junjou Romantica;7.57;789;226,151;TV;12;Nozomi Entertainment;Studio Deen;Boys Love,Comedy,Drama,Romance;;PG-13 - Teens 13 or older;
Fate/stay night Movie: Heaven's Feel - III. Spring Song;8.75;790;230,253;Movie;1;Aniplex of America;ufotable;Action,Fantasy,Supernatural;;R - 17+ (violence & profanity);
Love Live! School Idol Project 2nd Season;7.78;791;226,157;TV;13;NIS America,Inc.;Sunrise;;;PG-13 - Teens 13 or older;
Mahou Sensou;6.00;792;223,593;TV;12;Sentai Filmworks;Madhouse;Action,Fantasy;;PG-13 - Teens 13 or older;
Pokemon Movie 01: Mewtwo no Gyakushuu;7.63;793;223,321;Movie;1;4Kids Entertainment,Warner Bros. Pictures;OLM;Action,Adventure,Comedy,Drama,Fantasy;Kids;PG - Children;
Tensura Nikki: Tensei shitara Slime Datta Ken;7.54;794;226,698;TV;12;None found;8bit;Comedy,Fantasy,Slice of Life;Shounen;PG-13 - Teens 13 or older;
Angel Beats!: Another Epilogue;7.47;795;223,143;Special;1;None found;P.A. Works;Drama,Supernatural;;PG-13 - Teens 13 or older;
Mushishi Zoku Shou 2nd Season;8.75;796;223,833;TV;10;Aniplex of America;Artland;Adventure,Fantasy,Mystery,Slice of Life,Supernatural;Seinen;PG-13 - Teens 13 or older;
Love Stage!!;7.26;797;223,353;TV;10;Sentai Filmworks;J.C.Staff;Boys Love,Comedy,Romance;;PG-13 - Teens 13 or older;
New Game!!;7.73;798;223,790;TV;12;Funimation,Crunchyroll;Doga Kobo;Comedy,Slice of Life;;PG-13 - Teens 13 or older;
Seitokai Yakuindomo*;7.71;799;222,969;TV;13;Sentai Filmworks;GoHands;Comedy,Slice of Life;Shounen;R - 17+ (violence & profanity);
Kanokon;6.42;800;221,991;TV;12;Media Blasters;Xebec;Comedy,Romance,Slice of Life,Supernatural,Ecchi;Shounen;R+ - Mild Nudity;
Noragami Aragoto OVA;7.88;801;223,357;OVA;2;None found;Bones;Action,Adventure,Comedy,Supernatural;Shounen;PG-13 - Teens 13 or older;
Boku no Kanojo ga Majimesugiru Sho-bitch na Ken;6.26;802;222,292;TV;10;Sentai Filmworks;Diomedéa,       Studio Blanc;Comedy,Romance,Ecchi;;PG-13 - Teens 13 or older;
Zero kara Hajimeru Mahou no Sho;7.08;803;221,138;TV;12;Sentai Filmworks;White Fox;Action,Adventure,Fantasy;;PG-13 - Teens 13 or older;
Medaka Box;7.04;804;220,629;TV;12;Sentai Filmworks;Gainax,       Asahi Production;Action,Comedy,Ecchi;Shounen;PG-13 - Teens 13 or older;
Jitsu wa Watashi wa;6.88;805;222,206;TV;13;Discotek Media;TMS Entertainment,       3xCube;Comedy,Fantasy,Romance,Supernatural;Shounen;PG-13 - Teens 13 or older;
Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki Desu ka?;5.55;806;221,604;TV;12;Aniplex of America;J.C.Staff;Adventure,Comedy,Fantasy;;PG-13 - Teens 13 or older;
Kuusen Madoushi Kouhosei no Kyoukan;6.35;807;220,915;TV;12;Funimation;Diomedéa;Action,Drama,Fantasy;;PG-13 - Teens 13 or older;
Natsume Yuujinchou San;8.58;808;219,975;TV;13;NIS America,Inc.;Brain's Base;Drama,Slice of Life,Supernatural;Shoujo;PG-13 - Teens 13 or older;
To LOVE-Ru Darkness 2nd;7.47;809;220,819;TV;12;Sentai Filmworks;Xebec;Comedy,Romance,Sci-Fi,Ecchi;Shounen;R+ - Mild Nudity;
Kamisama no Memochou;7.51;810;219,186;TV;12;Sentai Filmworks;J.C.Staff;;;R - 17+ (violence & profanity);
Naruto: Shippuuden Movie 2 - Kizuna;7.28;811;219,369;Movie;1;VIZ Media;Studio Pierrot;Action,Supernatural;Shounen;PG-13 - Teens 13 or older;
Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen;8.18;812;220,056;Movie;1;Sentai Filmworks;Kyoto Animation;Fantasy,Slice of Life,Supernatural;;PG-13 - Teens 13 or older;
11eyes;6.11;813;218,572;TV;12;Sentai Filmworks;Doga Kobo;Action,Supernatural,Ecchi;;R - 17+ (violence & profanity);
Zoku Natsume Yuujinchou;8.56;814;217,755;TV;13;NIS America,Inc.;Brain's Base;Drama,Slice of Life,Supernatural;Shoujo;PG-13 - Teens 13 or older;
Shakugan no Shana III (Final);7.53;815;217,635;TV;24;Funimation;J.C.Staff;Action,Drama,Fantasy,Romance,Supernatural;;PG-13 - Teens 13 or older;
Ga-Rei: Zero;7.61;816;217,515;TV;12;Funimation;AIC Spirits,       asread.;Action,Supernatural,Suspense;;R - 17+ (violence & profanity);
Bokutachi no Remake;7.50;817;217,187;TV;12;None found;feel.;Drama,Romance,Slice of Life;;PG-13 - Teens 13 or older;
Neko no Ongaeshi;7.75;818;217,561;Movie;1;Walt Disney Studios,GKIDS;Studio Ghibli;Adventure,Drama,Fantasy;;G - All Ages;
Haikyuu!!: Riku vs. Kuu;7.82;819;219,754;OVA;2;None found;Production I.G;Comedy,Drama,Sports;Shounen;PG-13 - Teens 13 or older;
Omamori Himari;6.88;820;217,199;TV;12;Funimation;Zexcs;Action,Comedy,Fantasy,Romance,Supernatural,Ecchi;;R+ - Mild Nudity;
MM!;7.08;821;216,765;TV;12;Sentai Filmworks;Xebec;Comedy,Ecchi;;PG-13 - Teens 13 or older;
Ranma ½;7.76;822;215,808;TV;161;VIZ Media;Studio Deen;Comedy,Fantasy,Slice of Life;Shounen;R+ - Mild Nudity;
Tejina-senpai;6.44;823;217,872;TV;12;None found;LIDENFILMS;Comedy,Ecchi;Seinen;PG-13 - Teens 13 or older;
Promare;8.02;824;217,631;Movie;1;GKIDS;Trigger;Action,Sci-Fi;;PG-13 - Teens 13 or older;
Working!!!;8.00;825;216,379;TV;13;Aniplex of America;A-1 Pictures;Comedy,Romance,Slice of Life;Seinen;PG-13 - Teens 13 or older;
Planetes;8.28;826;214,999;TV;26;Bandai Entertainment;Sunrise;Drama,Romance,Sci-Fi;Seinen;PG-13 - Teens 13 or older;
Gankutsuou;8.16;827;214,756;TV;24;Funimation,Geneon Entertainment USA;Gonzo;Drama,Mystery,Sci-Fi,Supernatural,Suspense;;R - 17+ (violence & profanity);
Kuroko no Basket Movie 4: Last Game;8.08;828;217,248;Movie;1;None found;Production I.G;;Shounen;PG-13 - Teens 13 or older;
Sekirei: Pure Engagement;7.31;829;214,513;TV;13;Funimation;Seven Arcs;Action,Comedy,Ecchi;;R+ - Mild Nudity;
Ryuugajou Nanana no Maizoukin (TV);7.16;830;214,405;TV;11;Aniplex of America;A-1 Pictures;Adventure,Comedy,Mystery,Supernatural;;PG-13 - Teens 13 or older;
White Album 2;7.66;831;214,145;TV;13;None found;Satelight;Drama,Romance,Slice of Life;;PG-13 - Teens 13 or older;
Neon Genesis Evangelion: Death & Rebirth;7.45;832;213,747;Movie;1;GKIDS,Manga Entertainment;Gainax,       Production I.G;Drama,Sci-Fi;;R - 17+ (violence & profanity);
Himouto! Umaru-chan R;7.34;833;214,246;TV;12;Sentai Filmworks;Doga Kobo;Comedy,Slice of Life;Seinen;PG-13 - Teens 13 or older;
Psycho-Pass 3;7.49;835;214,056;TV;8;None found;Production I.G;Action,Sci-Fi,Suspense;;R - 17+ (violence & profanity);
Mieruko-chan;7.48;834;212,279;TV;12;None found;Passione;Comedy,Horror,Supernatural;;PG-13 - Teens 13 or older;
Higurashi no Naku Koro ni Gou;7.22;836;214,299;TV;24;Funimation;Passione;Avant Garde,Horror,Mystery,Supernatural,Suspense;;R - 17+ (violence & profanity);
Noblesse;6.84;837;214,161;TV;13;None found;Production I.G;Action,Supernatural;;R - 17+ (violence & profanity);
Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru;7.43;838;212,028;Movie;1;VIZ Media;Studio Pierrot;Action,Adventure,Comedy,Supernatural;Shounen;PG-13 - Teens 13 or older;
Natsume Yuujinchou Shi;8.66;839;212,398;TV;13;NIS America,Inc.;Brain's Base;Drama,Slice of Life,Supernatural;Shoujo;PG-13 - Teens 13 or older;
Death Billiards;7.91;840;211,586;Movie;1;Funimation;Madhouse;Drama,Mystery,Suspense;;R - 17+ (violence & profanity);
One Piece Film: Z;8.16;841;212,026;Movie;1;Funimation;Toei Animation;Action,Adventure,Comedy,Drama,Fantasy;Shounen;PG-13 - Teens 13 or older;
Bokura ga Ita;7.28;842;210,995;TV;26;None found;Artland;Drama,Romance,Slice of Life;Shoujo;PG-13 - Teens 13 or older;
Koi to Senkyo to Chocolate;7.04;843;210,727;TV;12;Sentai Filmworks;AIC Build;Drama,Romance;;PG-13 - Teens 13 or older;
Devils Line;6.83;844;211,599;TV;12;Sentai Filmworks;Platinum Vision;Action,Drama,Romance,Supernatural;Seinen;R - 17+ (violence & profanity);
Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero;8.24;845;210,860;Special;1;None found;White Fox;Sci-Fi,Suspense;;PG-13 - Teens 13 or older;
Kara no Kyoukai 2: Satsujin Kousatsu (Zen);7.82;846;209,616;Movie;1;Aniplex of America;ufotable;Action,Mystery,Romance,Supernatural,Suspense;;R - 17+ (violence & profanity);
Persona 5 the Animation;6.44;847;210,379;TV;26;Aniplex of America;CloverWorks;Action,Fantasy,Supernatural;;R - 17+ (violence & profanity);
Tokyo Ghoul: "Jack";7.33;848;210,451;OVA;1;Funimation;Studio Pierrot;Action,Drama,Horror,Supernatural;Seinen;R - 17+ (violence & profanity);
Genjitsu Shugi Yuusha no Oukoku Saikenki;7.20;849;208,746;TV;13;Funimation;J.C.Staff;Action,Fantasy,Romance;;PG-13 - Teens 13 or older;
Koyomimonogatari;7.65;850;209,764;ONA;12;Aniplex of America;Shaft;Comedy,Mystery,Supernatural;;R - 17+ (violence & profanity);
Binbougami ga!;7.70;851;208,681;TV;13;Funimation;Sunrise;Comedy,Supernatural;Shounen;PG-13 - Teens 13 or older;
Hataraku Saibou!!;7.32;852;210,160;TV;8;Aniplex of America;David Production;;Shounen;PG-13 - Teens 13 or older;
Ghost Hunt;7.78;853;207,951;TV;25;Funimation;J.C.Staff;Horror,Mystery,Supernatural;Shoujo;PG-13 - Teens 13 or older;
Chrno Crusade;7.64;854;207,750;TV;24;ADV Films,Funimation;Gonzo;Action,Romance,Supernatural;Shounen;R - 17+ (violence & profanity);
Sidonia no Kishi;7.66;855;207,763;TV;12;Funimation,Sentai Filmworks;Polygon Pictures;Action,Sci-Fi;Seinen;R - 17+ (violence & profanity);
Tsubasa Chronicle;7.53;856;207,460;TV;26;Funimation;Bee Train;Action,Adventure,Fantasy,Romance,Supernatural;Shounen;PG-13 - Teens 13 or older;
Knight's & Magic;7.10;857;209,028;TV;13;Funimation;8bit;Action,Fantasy;;PG-13 - Teens 13 or older;
Shingeki no Bahamut: Virgin Soul;7.44;858;208,389;TV;24;None found;MAPPA;Action,Adventure,Fantasy,Supernatural;;R - 17+ (violence & profanity);
Kara no Kyoukai 5: Mujun Rasen;8.55;859;207,463;Movie;1;Aniplex of America;ufotable;Action,Drama,Mystery,Romance,Supernatural,Suspense;;R - 17+ (violence & profanity);
Fate/Grand Order: Zettai Majuu Sensen Babylonia;7.94;860;209,305;TV;21;Aniplex of America;CloverWorks;Action,Fantasy,Supernatural;;PG-13 - Teens 13 or older;
Kuroshitsuji: Book of Murder;8.08;861;208,137;OVA;2;Funimation;A-1 Pictures;Action,Comedy,Mystery,Supernatural;Shounen;R - 17+ (violence & profanity);
Josee to Tora to Sakana-tachi;8.54;862;213,772;Movie;1;Funimation;Bones;Drama,Romance,Slice of Life;;PG-13 - Teens 13 or older;
Midara na Ao-chan wa Benkyou ga Dekinai;6.75;863;208,452;TV;12;Sentai Filmworks;SILVER LINK.;Comedy,Romance,Ecchi;Shounen;PG-13 - Teens 13 or older;
Hayate no Gotoku!;7.54;864;205,834;TV;52;Bandai Entertainment,Sentai Filmworks;SynergySP;Action,Comedy,Romance;Shounen;PG-13 - Teens 13 or older;
High Score Girl;7.81;865;206,484;TV;12;Netflix;J.C.Staff;Comedy,Romance;Seinen;PG-13 - Teens 13 or older;
